,Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous
7157,16137.752635772957,28,1,Retired,Tier_2,3227.5505271545917,0.0,338.7227809628123,1825.8426402851976,1167.4341174466103,642.242127003603,712.145007439089,1259.0876579394835,799.5511623315194,1393.8708681776586,450.4450760339358,8.10490105631807,1307.9488838427596,4320.860670998456,201.216600375569,186.06439808378232,177.76268518506268,76.35400747309639,214.5192798179051,30.67377515089739,22.33554170018234,133.65654545404968
2973,147086.10756699392,38,2,Professional,Tier_1,44125.83227009817,22529.98683137966,5439.054418303436,21759.722501090266,10111.739016996418,3088.3214865857744,3326.935153409724,11329.914453320893,5662.764939658699,9294.271559768771,2504.609647707304,20.920224677006964,7912.955288674799,7912.955288674799,4205.792792676188,529.2293009629377,895.5611104561843,487.1059260944981,2528.3978247074047,103.24700410440994,278.52367405594043,356.0307393170973
7841,20965.85717351554,22,2,Professional,Tier_1,6289.757152054662,0.0,567.1650686874793,2655.642020149414,1127.4843703829224,481.03299945406593,652.7138835495433,1132.4030248981126,670.3666284897305,1455.4145856081393,515.5833462269078,8.534974412389264,1789.43054509763,5418.294094014562,359.0032563429222,256.1986757356965,28.275272235351547,176.5747188333922,315.56540079123954,22.705275582108833,69.06979809859763,104.36621528108266
14766,34282.407210942336,39,3,Professional,Tier_1,10284.7221632827,0.0,715.4117418972272,3654.9918638699905,1801.444207245076,878.998908913422,1391.4648139382437,2144.572103326052,1222.2554013638312,3348.0560068590426,357.51869626963133,5.435836080148945,1863.5354603159872,8482.971303977116,936.8456886920987,454.37277057439746,180.18306447752732,196.0252126181157,401.7165797814476,2.717656922812129,123.08885651728096,43.72035150680272
13634,5045.634579305706,21,0,Student,Tier_1,1513.690373791712,0.0,197.324501551652,631.0769801642367,345.0883460160698,195.46074943686415,248.4446924526411,270.07701162929607,208.82029926995028,0.0,51.42477231508034,9.54832670810725,481.77367412934166,1384.226852678204,142.18940328575408,96.69624995322664,22.76858678062162,70.59091986719062,36.83470921809962,4.302350936822907,0.0,12.697940174862197
7695,96127.7239559996,45,2,Professional,Tier_2,19225.54479119992,0.0,2062.108521855445,11696.48082971916,6251.347244318185,3757.4659631018503,2587.0998747448016,4434.158242498977,3956.3991571633783,5883.228990713306,1043.2960889982728,12.659376869955658,12169.17085210064,35230.594251686314,2873.528613586125,1401.8794760917735,1081.588917521644,567.0920201734411,571.4289441366027,63.03033436925575,257.21218806513383,225.94372055865333
5934,114428.58197287854,61,2,Student,Tier_2,22885.71639457571,0.0,3044.8712522517635,16942.016913395866,8846.293122480985,5357.518827996088,5159.036429531864,8585.927488312413,5629.602869165919,10635.284812934116,3219.4501899808074,18.171779850319204,20793.710001953536,24122.86367225302,2749.7713075139272,1254.57732232131,1537.7648203585156,727.5160263901984,1489.188545862586,124.17521777750804,48.28825436407734,567.7370254219934
13875,24709.41195942575,46,2,Student,Tier_2,4941.88239188515,0.0,506.2551478552145,3267.673698117743,1554.7545201846506,864.1658491308243,673.5501237205818,1504.711636225691,823.0225272577833,1704.9562774914157,561.7235005637276,6.457657521021792,1595.6491997981152,8306.716286992967,267.92312613989776,326.88959348475095,157.1425975478744,102.4906247671758,76.90221397041354,30.598636340031383,54.214484955535944,95.55818329656547
17225,59043.73984988808,40,4,Professional,Tier_3,8856.560977483212,0.0,2261.3443030444805,8341.11802592732,2989.612639123618,1282.2781175085404,1346.006383675714,4375.913920162077,1822.113069819785,3178.273107488871,1769.3793238678015,11.312421818479208,6679.276909224841,22821.139981786655,1983.9116265097653,426.9802577888377,221.47493674758877,179.16752669848717,955.5511703185632,61.75718391616067,32.415278621308836,172.8736106586764
5215,44908.52595538366,23,0,Retired,Tier_2,8981.705191076731,5652.060832555365,2078.7552098557408,6285.808038409657,3445.1517219676953,1792.036587292443,1215.7291733389973,2563.2043628262195,1410.595856805502,0.0,638.1751000375174,11.84802097200732,5320.771573413207,10845.303881217793,409.30737534593106,693.6422649709115,149.61255475398568,72.16064988474072,362.07279791431256,24.902818774378005,0.0,129.860884794152
11432,5245.478421948681,47,1,Professional,Tier_2,1049.0956843897363,0.0,195.07328192364508,650.8201206879625,366.0713208200238,161.27496806931393,110.05418027379989,360.0001478797718,158.84105917211716,378.9697350620184,89.19144950318278,5.7012999453745605,299.0604584051945,1726.0864741671094,82.56497806330955,21.816916904948418,39.74635361588388,24.8498623275036,45.74176431438316,4.554122813442653,15.496379218251668,24.724045005186102
11165,34881.62753056615,62,1,Student,Tier_1,10464.488259169844,2053.077605105227,1106.988457223502,3659.13973373136,2183.0241909624124,1382.115590080656,1449.0587657648043,2508.4873887558892,1660.3210012992365,2731.1869996933096,562.133137613937,5.589987673816431,1949.8786793852064,5121.606401165969,538.6801068458874,180.0010249911086,176.89059640682578,94.55924794821136,650.5247362106637,27.693639291729923,121.65384293997474,81.25859728708477
11365,50426.435856091724,60,4,Student,Tier_1,15127.930756827516,5143.338015731222,1358.6928805793325,7557.961320882357,3730.715523857568,1606.0833566488006,1344.2599825934603,3691.34617630774,2149.028897996024,4725.959264971036,1188.4992467628574,10.701766060591533,2802.620432933807,2802.620432933807,1097.999400705553,604.083588318387,249.3318948549147,374.84142408830223,842.7873634973851,76.5179378695223,201.2281261689997,135.52266456793177
6626,40448.28838989572,59,1,Professional,Tier_2,8089.657677979145,0.0,1511.0730007563418,4992.268239326117,2063.125411514595,1320.0811788622705,897.2556092562655,3160.1812607803295,1838.9894982350745,3050.4912316615237,602.491151096103,12.17842175425604,4925.96315249928,12922.67413042796,1267.595213021738,324.07843769527733,147.31636456566702,184.6960975439427,926.5323229530596,40.59927753996335,43.15374188096459,104.62500657619668
3595,75064.67520334054,40,1,Professional,Tier_1,22519.40256100216,0.0,3376.957335092688,10467.06332193176,5431.876860924443,1550.326202032228,2733.516754076673,4424.163689906463,3009.5950808362622,5511.606407599992,2032.013795302246,13.430698653245832,10081.710321598415,14008.153194635626,2969.7162059709694,1596.453999677147,159.3384852075562,801.5969227376854,261.3194430769943,128.08806316045397,177.8676673687785,114.41754930376952
13085,21404.317720034287,24,4,Professional,Tier_2,4280.863544006857,3150.355474583812,855.1759641452942,2576.8884964851363,1154.0435403125623,745.31662501561,939.4642651014004,1090.9852490878186,980.1130581254856,1740.4359868649626,432.0204178496948,9.946931556510902,2129.0728337499454,3458.655098455656,485.0472526831304,302.88698708426443,119.33752060497898,258.44820442074246,206.37850104003485,32.06996682842774,41.1017746374909,47.72417274159974
5272,11489.31151373794,47,1,Student,Tier_3,1723.3967270606909,0.0,480.3718416480183,1529.754848745971,594.5283373613976,399.769744925803,370.60105762697555,852.967090669291,361.73256212910144,1075.1298978841542,289.3110825870355,6.552497594933544,752.8368606121013,3811.748323099501,368.1495676366859,164.96591934876332,52.38776873134871,88.4612140678217,161.09277205419164,5.665120694011769,49.94940093119949,57.48293796460933
5627,64275.58838069954,39,3,Student,Tier_3,9641.338257104931,4450.7285673999095,1355.6034938096575,9220.594165706358,4461.203825258869,2526.715697870296,2632.070088581131,3118.7016608531612,2014.4466735674143,3465.013029448757,1545.3088465538924,14.680807613402871,9436.175472553232,19843.86407454517,1529.2140586760845,758.328705153253,173.6817126808455,169.48340881510623,730.2252951932662,3.7745733827947094,13.55797922015852,282.26524672068507
12010,18393.268219401325,45,1,Retired,Tier_1,5517.9804658203975,1711.6186785267253,809.729888685478,2627.040244242147,1247.7718385402325,914.7317882465812,559.9853896197684,806.7846631399005,782.0632844843756,1358.782847260215,402.9541056169564,7.06350658575778,1299.2097120135054,1653.82502521855,224.2289169723364,343.442551017845,172.8496583201096,167.08139585848244,107.8995515122645,0.1716954671157763,62.92740518960619,105.21571043534564
14841,35905.01441465697,64,4,Retired,Tier_2,7181.002882931395,5995.4005802937245,1494.528425890099,4316.968833710512,2680.5387131842226,856.4295412202496,1525.8325159342414,1974.275244115462,1480.3444223968118,2878.54208859523,955.931143917892,9.2352262297883,3315.9093090316715,4565.220022467132,913.2002451944302,512.4741394404709,223.9782824214292,134.51379615750903,329.2810244410117,40.39809465328318,129.94478216066534,216.4785683252343
10072,66121.01657865047,19,4,Student,Tier_2,13224.203315730094,0.0,1747.760804186642,7891.728361063401,5223.742975233009,2941.8963106897695,2808.8439878471468,3842.33485167052,2729.1678695822666,4317.514089121208,1052.9592936989204,14.579058941658277,9639.82197982509,20340.864719827485,1066.987269649551,1167.1916157801018,341.60565685583845,281.46381458740836,1062.931175230323,11.736693311132598,92.6608835974736,286.78066526796215
14751,26668.234485630648,19,3,Student,Tier_1,8000.470345689194,0.0,561.2614144630439,3889.9012688408434,1536.1856680965286,594.141380988123,624.9166884936682,1093.9146977297833,1040.0079236306258,1951.0971331274127,606.5654521833894,9.61550270882775,2564.284809362351,6769.772512388037,899.2587525634912,222.06855404496943,95.28211889364567,57.33457743694088,89.75534428583276,26.676339868730658,1.950031643795873,112.32419927673004
7324,43855.67680681799,31,1,Retired,Tier_1,13156.703042045396,0.0,1792.3267795784498,5666.873495816593,2419.482924766908,1942.757737969529,1542.9375617579435,2020.3087939100835,1490.04601558831,3855.1301118450738,766.1610337567964,12.139650160638949,5323.925739928178,9202.949309782904,481.9433085925997,388.7324039616829,340.55425029426203,436.64820120085494,279.74714275486195,45.394049206338046,192.42577370311716,204.72746917234065
8632,100839.32756290412,53,2,Retired,Tier_2,20167.86551258083,0.0,3922.4568635001538,14014.009238743402,5751.7251747622095,3945.652571759612,3291.219880037841,7419.28301501307,4881.491547621728,8310.245141135212,1544.3000538584895,18.741114586976995,18898.41392730094,27591.078563891584,1495.7433610734831,1589.2528636488466,1115.5662082512408,780.505983433039,798.2816074497022,2.028111205630749,207.93671464300417,462.61093100402746
14108,74613.82940897653,61,2,Professional,Tier_2,14922.765881795303,5461.749275027239,2328.5344308054337,10807.802356589244,4033.6837039850234,3048.181739046505,2464.725203563297,5832.852404557293,2928.468079304924,4126.420771056909,795.6729682519203,12.355009951290029,9218.546048517615,17862.97259499342,2121.555128075705,635.8406400692538,635.5995802880609,251.39773426386495,1110.42636347454,76.17544866689957,25.67681940691803,58.242693188022294
1297,23783.159502928993,60,0,Self_Employed,Tier_2,4756.631900585799,1307.1574387252367,1051.5566195013232,3324.2686867804405,1631.7219549427934,1181.15299915823,772.2253304006679,1445.362204009743,1014.0883072531748,0.0,630.685544138538,7.531199217346298,1791.1571223448102,6668.3085174330445,548.3245132552058,212.96933808825193,237.28169540535328,109.58327356784378,259.43265025432663,18.040710304502102,0.0,149.01434180128268
10366,13312.012152256675,22,0,Student,Tier_1,3993.603645677003,2358.261866407018,370.923698241459,1448.841341182654,825.1588447317343,466.2492451641172,490.64636867703734,996.3996116959236,435.01195603947,0.0,276.7340034907239,6.538946332149944,870.4653303653429,1650.1815709495368,269.28030683192,221.51433268593937,56.69027266217215,57.97163321588977,267.8175327735499,3.35545894557228,0.0,78.85464630924709
13248,84453.40028734172,56,1,Self_Employed,Tier_1,25336.020086202516,4790.117352408103,2074.1713063065954,10790.52384430326,4588.340373244993,2124.3677776895424,3127.602626114698,5944.227717070059,3933.100646952793,6857.940934455565,1235.410611647683,13.396696246225442,11313.965506104056,13651.577010945912,854.3399970891813,1355.5773398239762,383.6877563815067,789.3922100115823,588.4061968423777,101.34393377564604,215.92978171547324,261.17904764315455
200,39941.95478944254,35,2,Self_Employed,Tier_1,11982.586436832762,6304.240298763679,991.7809423368412,4321.930056716235,3067.8530647292305,1842.686051779475,1097.4887877210838,2667.9464272403065,1256.0385406671085,3989.6690000471503,977.9576950647156,5.396322554279522,1441.77748754395,1441.77748754395,1027.1687941132295,492.5364909361977,306.5913889114907,182.4040853007219,388.73484852838175,53.98487576465993,16.13342741460272,265.695468963664
1456,54809.89144823146,54,2,Self_Employed,Tier_2,10961.978289646291,9933.196571723363,1408.8761112260738,7386.869366217231,4220.36125844848,1810.1877736070207,1275.5329026549848,2307.716136850968,2207.8237160941007,3915.780499762392,719.7977771558109,10.948666553455093,6000.95225297756,8661.77104484474,584.550558626466,547.0106811993462,265.3490214726881,270.038355794887,203.4925758503551,44.887472428273334,123.53940107908892,119.55195012512787
10559,89307.29878185444,57,0,Professional,Tier_3,13396.094817278165,0.0,4384.772492883782,10091.644059335018,6229.464501649082,2168.40100286554,3707.525179081323,5017.505641979341,3265.017836071208,0.0,1107.747952186692,11.792072578387623,10531.181490153762,39939.12529852429,2782.250275827372,352.92206916242566,333.4008361716235,1086.0177615151804,395.2283558485695,61.58121340022268,0.0,168.27407737295104
9800,63322.81701175198,39,1,Professional,Tier_1,18996.845103525593,10928.319482723777,1582.3804714722176,8752.579428655125,4724.649803206443,2621.1636274222296,3068.224950634037,3860.831189257092,2014.4564779787747,4108.667080746735,1218.818742530699,12.813229995616306,1445.8806535992553,1445.8806535992553,1635.555029469064,808.4046524459013,574.073220374498,738.1447895147843,984.6711737849828,41.581143034405635,37.0159179307262,349.2411583134301
8453,18198.327366403813,45,1,Retired,Tier_2,3639.665473280763,2073.9456235433213,622.7786938049175,2411.1158048743087,917.3889752745346,490.2953332030459,517.4323675888361,1420.1723195224904,735.5134862665875,1730.6989237844532,300.1796313161678,5.944357898818312,1081.7737102576396,3339.1407339443867,326.3266434488355,174.7290169030892,119.77439653385474,30.717672590064332,419.2964501811436,4.828351318338274,80.82117946325867,19.47175392587665
9651,51562.396641386214,59,1,Self_Employed,Tier_2,10312.479328277244,0.0,2416.047842741358,6511.841379398351,3516.3078448553924,2453.0472991386073,1131.1066205732914,2221.8265020719477,2097.600999864778,4308.981119855665,979.8160348348574,12.03168218377157,6203.823690227296,15613.341669774723,815.9924038720019,489.08264276675584,656.6419203484359,64.82051443141835,663.2081220556888,10.090803720994597,8.767921312789873,120.58959751024318
8892,14189.92772565757,19,4,Retired,Tier_2,2837.9855451315143,951.475119888261,289.17246098849796,1821.7681880769512,772.6401779024935,426.24002059865023,493.3308754185243,850.3616710045815,559.8208170646856,979.4103110649538,246.4821012456539,5.132645064507412,728.3186250681322,3961.2404372728015,352.5311930825709,149.31109631219286,99.25359645734387,52.03817377361452,78.01551946206504,0.3158428274699705,26.079859666165195,44.301598724667706
18544,37485.88316693952,21,2,Retired,Tier_1,11245.764950081855,5929.043772546142,915.0090929523092,5364.07942857016,2712.2659303578507,1865.8568564288955,1097.7579525643253,2062.950375865707,1392.9235343608466,2017.0493723971083,1119.6815115180689,6.597495392746131,1763.5003892962486,1763.5003892962486,1328.3570413274329,498.5762310170172,127.39988157383304,294.83012940678776,539.8217815597172,60.47933400124533,13.99824028336844,117.15688808023384
10263,26471.533779469293,32,1,Professional,Tier_2,5294.306755893859,2922.7069101614243,1005.2902271049608,3679.311476746383,1858.36079374976,961.2169635792526,650.4112097883072,1697.411592778949,1019.4421782718164,1800.6294409418824,520.2805184844069,8.956399623354848,2370.896351720639,5062.165711968293,929.2475901430626,337.01458177553985,126.780852745855,92.10662529522372,257.56206087773694,42.690590199359626,38.37492339583615,60.254024824654465
1202,33083.523668543436,60,3,Self_Employed,Tier_2,6616.704733708688,0.0,1205.6009912528164,3462.764624320261,2513.6340570840225,1511.3220321673682,785.6233502623959,2497.7683306188223,1475.547279652256,3079.109209892395,468.0921215154242,9.862519075224007,3262.868832566346,9467.356938068988,1015.8034330901006,543.9465985154847,210.1719967449658,175.16104103794314,513.2513773695422,41.04640138868806,66.29249880296383,71.70343751090418
15967,72749.04357757609,52,1,Retired,Tier_2,14549.808715515215,14228.950283847078,3623.2668421469143,9290.31842773231,3752.6205600191215,3018.410102901836,3338.887206673703,3422.8599637878583,3446.0132696832497,5224.036139650343,1273.7190727654397,10.331759989632348,7516.256577188206,7580.152992853014,1725.8036806863074,570.8765824612817,353.89417459069426,976.6455322233886,648.1292711071254,32.4424352602944,119.9896172910589,325.79569427043367
3643,29171.473407421156,34,4,Self_Employed,Tier_1,8751.442022226347,0.0,691.2945324668019,3923.996743086107,1994.970276882884,591.3667104220323,975.4196163063292,1807.725973163192,1311.5490200330084,2783.629696500169,522.7056108818823,6.266642052799093,1828.0718199705584,5817.373205452401,1164.6707254036917,298.5860479143763,131.58505709173025,190.33402349766968,258.7867736671168,22.18563412049614,100.68618860052256,85.93139799474869
10990,27752.35236606519,55,0,Retired,Tier_2,5550.4704732130385,0.0,821.7508521014577,3240.851690008008,1482.9155157713876,1008.6186607917762,1380.0541979497516,1545.5645697820933,870.4923671997245,0.0,678.1013854915519,8.280990953160554,2298.1697887230976,11173.532653756403,802.4806008010995,287.24571020493795,133.63273104241978,282.95618151717616,424.62848637870866,14.856924482117185,0.0,36.8473650500177
10723,31760.621032307543,19,1,Professional,Tier_2,6352.124206461509,0.0,1149.2993638700104,4613.721343922435,2017.687780263544,720.3650499187232,1192.7978630320126,1639.8940603630615,1021.8735393315076,2385.6173853561777,798.260373124278,6.717448426091537,2133.503337651641,9868.980066664284,1214.5264465981309,250.61454204393908,175.1709684892392,233.37462562609255,282.2316927127497,3.2913421150660813,54.28520373010731,204.27000856248975
10356,44748.35527621067,64,4,Self_Employed,Tier_1,13424.5065828632,3887.984969992566,1813.641226716387,4726.021473329626,2710.5572190733737,1509.3943607638755,1493.579698882415,2787.0151531818283,2225.30207622877,2247.586108025321,1169.732782335583,10.87337405606656,4865.656053119982,6753.033624817719,305.1189135920598,236.1318345037957,408.2641138574645,151.49776561383177,496.2268460505032,57.385522002199366,50.32375804212699,116.00347880601652
3128,31796.041506994858,57,0,Professional,Tier_2,6359.208301398972,0.0,1429.2318955297785,3228.5690942666,2249.8053169507334,835.5880177910765,645.9431013769429,2383.4068531723565,1533.3802001237727,0.0,828.2589078756616,9.498332592446332,3020.093773566656,12302.649818508962,583.7914025066333,553.2805834258493,153.48202128953608,175.73666669982998,582.752175586743,39.522372987028135,0.0,139.9303062490035
4351,31161.77415323579,55,2,Retired,Tier_2,6232.354830647159,3561.1638107024924,1444.150968238394,3480.7941930584616,1692.9249611702774,1337.2590373512558,674.2413235969058,2252.6986412676365,1115.6360172551394,1567.9569844103455,685.6396185871852,5.943409869952953,1852.0719606758644,7116.9537669505335,763.8364319641742,170.02642658573126,201.3556706931318,59.30218125211733,186.64943696453145,25.473743561955803,22.20730384166549,77.88795331813574
19402,15986.350702641395,20,3,Self_Employed,Tier_3,2397.952605396209,1368.4254158365443,399.0270750153639,2393.900200673876,1110.992801270758,461.4128187342091,723.8206131829509,1008.0881923441436,488.6404540251799,1034.7281030583508,429.1145293233989,6.657802302527753,1064.3396251706204,4170.247893780412,707.7648104045336,62.7996355567725,27.952833235679773,60.310638298683614,142.63518401132944,9.93505927983156,13.336121909713736,22.28935790441447
15878,19881.35194913092,40,0,Professional,Tier_2,3976.270389826184,0.0,572.6209245530121,2067.1638650648506,1529.4962020667465,732.6382089352041,776.7339325505678,1551.4017391912412,670.5538776003352,0.0,328.07344732983546,7.107341672291529,1413.035612095526,7676.399362012942,377.4851177432846,300.07387533265904,135.4967709939652,176.46446553757588,228.79038211057116,15.669194912652834,0.0,55.21757826465405
3011,86646.33335582672,45,4,Professional,Tier_2,17329.266671165344,0.0,3155.8337830472856,12154.251347863716,6337.464143842223,3783.323239202987,1930.2125840522672,4572.762279936419,3599.2625614139292,5792.647915262607,1225.176788376427,14.367582860005577,12448.983740055051,26766.132041663514,3478.0072148225636,1717.2955476067186,684.9642760751052,313.7899290124038,592.8682766686604,96.3275476231478,91.32250315233776,278.0248182900933
5090,6990.759177415813,29,4,Student,Tier_2,1398.1518354831626,0.0,234.7141805393466,956.3811715519928,443.49607533215607,203.15247709999625,222.42270128046903,338.71569542066135,218.3252858022597,355.00216284332555,102.46547903844666,6.399924053506749,447.40327811816513,2517.932113023996,109.03265200760536,66.21588804486417,18.33251982604567,41.11498700338293,65.00988026459933,2.1656750330353214,3.4035038226489913,10.013489750608656
17107,24837.88303841859,55,0,Student,Tier_1,7451.364911525577,3617.948026476489,1189.1568658948192,2632.130079561879,1323.6201026002902,881.7171500704558,1100.3064057333129,1626.1945190312806,781.7400156279707,0.0,391.2579602255404,9.408297183832069,2336.8218504270394,3842.4470016709743,531.8812211140889,228.136320656266,166.8384516657196,234.44255026013943,225.44536164227392,9.345346964017637,0.0,115.92675738994248
2621,56398.50954019693,59,2,Retired,Tier_2,11279.701908039387,0.0,1188.478701734599,6157.623966265262,3339.345770744188,2067.2788291344486,1979.3128948837543,2372.893254383542,2625.0581628224836,3644.5784806657102,647.3047985719697,10.531121821412905,5939.395745139317,21096.932772951583,500.2638453224148,240.0017703435809,127.70924254622376,586.2403447269004,187.26364892068713,98.64347687600186,96.15775899976364,189.41581925931524
1534,20663.485976458134,32,4,Self_Employed,Tier_2,4132.697195291627,2136.0683887659657,755.6659004607682,2179.5215521628543,1195.2278701239038,698.6134318229808,542.4324080001113,1632.9662687960888,693.8276490576046,1927.176704435269,527.736846661258,5.72958032765417,1183.9310275147236,4241.551760879705,337.0267144005936,306.7522446865813,64.59943062965998,28.47670197977365,92.61619720995104,0.5467041258650972,14.134730353597854,86.6254217117642
18178,62892.68249526752,63,0,Professional,Tier_2,12578.536499053504,7987.697165040474,2002.0474035894424,9001.662160597747,3219.900889483571,2398.8373826459015,2251.746944280654,3709.0022735660714,2331.8554500528303,0.0,798.6584766391501,11.637717158084842,7319.272501931569,16612.73785031816,668.9791573807526,706.2732683910499,297.69129272119926,221.70844104932928,542.7293631518153,18.08547869823396,0.0,158.22963023308108
3836,80746.96592169805,45,2,Self_Employed,Tier_1,24224.089776509416,0.0,3450.7117216041056,9031.494830693522,6181.30531166962,2229.3727362456543,2463.1869591922477,5201.207238770896,2889.2227107928693,8061.371769248041,983.0914394142648,14.045694993922782,11341.472550208477,16031.911427557405,1443.3313086233452,764.562609267225,512.8403581645466,230.08712396414583,1188.7849610094408,49.1145477595996,45.90984933149617,263.2824772624036
17766,40299.11404538538,54,3,Professional,Tier_1,12089.734213615611,6249.42025374771,1589.663612591082,5436.605035131226,2496.3273372902017,1434.7753958241624,1169.8165349591225,3118.0399945018366,1236.418751826056,3582.4668024292896,682.5276019103643,14.77763403343454,1213.3185115587112,1213.3185115587112,1135.532424648441,731.9675869650897,420.56775487574134,322.71295073574544,813.6480746586293,28.307112352095903,140.6366154787031,147.31351559737658
11520,85993.63240223254,21,4,Self_Employed,Tier_1,25798.089720669763,6094.864692693309,2651.6074136093466,11476.990366948046,6068.57402778137,3876.813374267603,3349.908076718299,4921.431858815359,3598.9580049249585,7126.4598422332,1359.386483198287,13.5915750937506,9670.548540372984,9670.548540372984,1961.7554566089916,1594.5156406647932,1123.412588464741,219.2543804747204,1138.3498763136108,81.17476844748317,196.36674204726515,193.51480921038765
16080,25353.965895171685,30,1,Professional,Tier_3,3803.094884275753,0.0,844.4859616417795,2753.5298863009443,1923.6797472286453,809.5874085573549,605.5908372274878,1639.4375363876302,768.6573773911159,1412.6968850829908,434.2039821902122,7.286347542263806,1847.3780708692457,10359.001388887771,422.9919471096697,524.3215144919786,83.12400403123031,71.83284145982898,387.43158930101976,15.404757758827722,54.498706565997374,83.43968719948396
15859,29845.32187344436,54,1,Retired,Tier_1,8953.596562033308,0.0,838.9977486785742,4186.976921397703,1582.2384717455625,1296.7845328260023,1093.7909103464574,2371.7115699629276,1411.4947056328488,1824.596964493104,551.4558009765162,8.460020503126398,2524.9203497174603,5733.677685351355,1028.7770759772704,81.86749968852486,313.39334145518393,269.1400782119467,135.36838300870758,17.234763114034834,21.704308978704,136.36827564119844
8550,10360.404411032385,31,1,Self_Employed,Tier_2,2072.080882206477,0.0,302.84592906487467,1460.4135069577314,649.0209679704473,496.18734729621593,453.3698094610382,637.8733925700228,315.518087393663,928.626602062458,270.0942949032892,8.90415948234042,922.5069317737552,2774.3735911461663,93.31465620558072,81.66262455278607,71.53933567938608,48.58161080680515,166.27827169713322,9.732573677819351,45.68295292280013,40.01933614058077
15662,35667.56422488353,35,1,Professional,Tier_2,7133.512844976706,0.0,868.5401306643852,4993.049372289863,1905.644781995383,1435.9894864491482,1386.405450153983,2581.382337169963,1338.127281435634,2265.1813237645856,1063.8161490391583,7.656714446058407,2730.9635425638176,10695.91506694472,1454.4794078064183,237.02063726777965,264.60770937829585,356.69277772029153,676.3172404066629,61.857164860155,26.819788215058857,206.82853279191988
5129,32442.170054939827,58,3,Retired,Tier_1,9732.651016481948,0.0,1015.9213030562744,3474.1305141021635,2080.778807968599,1299.9619078143332,1068.2144467435537,1311.4616758941509,1309.899332464787,2512.309723596072,861.2864059280398,9.048706174328528,2935.596644847501,7775.554920889907,219.21668435070308,464.50716913554817,239.19427291578137,263.7312113496382,323.8079607036381,11.256987537893815,66.28853384926552,162.47090416879564
14008,15698.166780925649,45,4,Professional,Tier_1,4709.450034277694,1835.9543643977672,737.602402830267,1959.1506181762588,911.904560827134,315.971276232066,525.6085450684842,857.6039080936147,684.8482162298424,1219.2861294036952,245.62792490880616,9.658902011890255,1516.270547032715,1695.1588004800178,143.16410824761155,85.32855131710534,55.2005956728475,52.68443020555098,227.60188991508937,32.08139853864358,58.54065663346142,35.155633564825315
3352,42260.41091180132,24,1,Self_Employed,Tier_3,6339.061636770198,0.0,1923.1777908219376,6265.002622280772,2542.1741693769914,872.1634813254232,1979.880190056664,3171.215021783439,1676.1025457871342,2880.729194116061,1033.048004134148,13.541030808398922,5722.495261322996,13577.856255348554,1136.9151500121238,656.4356575911921,244.9992956348718,289.84097202765946,589.656698750947,12.27839908163572,62.75638046251826,83.49032506131238
13454,15205.594295386383,60,2,Professional,Tier_2,3041.1188590772767,1006.15110915501,313.71751981339656,1905.7181307842425,879.1994705392657,683.4693535906824,742.323895345683,1206.3757158121775,745.6449619567481,793.4558363375061,317.3144492173875,9.968611461370507,1515.786615699387,3571.1049937570097,378.9368249615991,135.44068202860927,55.92002079116297,77.17432195968316,114.5013371745826,17.836233592216157,36.17415091461253,74.25985420821526
13758,53296.0711377484,63,3,Professional,Tier_1,15988.82134132452,0.0,1429.8031232431365,6814.648943396035,2921.295680273801,1631.9335328499712,1413.259410900445,3596.849208574492,2330.158517212475,4485.4961244764245,1380.242494673901,14.497755833001888,7726.734262133755,11303.562760823195,912.7676166178017,512.0244567915462,376.39886303516306,395.57570979695134,948.5243615313616,34.2297442399968,30.058256945997147,234.83072104088555
4903,22255.35791760893,53,1,Student,Tier_3,3338.303687641339,0.0,606.5555787678468,2287.4008696922538,1219.629646314798,780.1781771954443,916.031054955667,1553.0570115280295,836.3409389921386,1846.287744978165,571.5816148342308,7.786999502193935,1733.0246102556855,8299.991592709013,221.51520004525543,173.7882542085097,73.74307777766299,267.00472142162994,314.51085925229154,36.50275256468774,8.5612364090677,125.58190164237008
2930,60130.73182312417,60,3,Student,Tier_1,18039.219546937253,0.0,2063.143000798738,7958.829927106569,3666.697736807624,2021.2956846102852,1759.4004299588537,2468.8190456482257,2373.908131123411,3467.263090869343,1752.2359858525667,14.77303895042138,8883.136433403559,14559.9192434113,809.5622013336831,368.8325351718087,495.69266912981743,181.493666827954,694.3732237688683,0.2325949740059389,21.332999509061302,362.940115324484
1087,36314.92119018892,46,2,Self_Employed,Tier_2,7262.984238037785,0.0,1186.0062244065368,3999.4617549766735,2858.6755203933544,1542.442824308688,1402.9845789617573,1769.6806139138105,1614.5603971319426,2597.4446506003515,761.7601712809496,8.71375802785346,3164.3943605187446,11318.920216177074,672.1517633586177,229.34409726946805,167.54257310598183,107.70457912663012,255.9554696914797,5.305027167045543,77.12887282909767,40.58438990525581
